"","X.4","X.3","X.2","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City","days","pop","GDP","PRIM","SEC","TERT","A60","BED","DOC","NRS","AREA","POPDEN","GDPPC","PRPER","SECPER","TERPEC"
"8958",7788,7788,7788,7788,"2020-03-27",42.33333,95.66667,6.666667,0.5333333,29.33333,93.66667,75.66667,938.6667,1.9,11.66667,4.210667,0,0,0,0,"Weinan",65,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8959",7789,7789,7789,7789,"2020-03-28",31.66667,74.33333,5.666667,0.4666667,25.66667,66.66667,88,944,1.9,8.333333,4.124233,0,0,0,0,"Weinan",66,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8960",7790,7790,7790,7790,"2020-03-29",23.66667,37,6,0.4666667,28.33333,62.33333,91,948.6667,1.4,8,4.102667,0,0,0,0,"Weinan",67,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8961",7791,7791,7791,7791,"2020-03-30",38.33333,53,6.666667,0.5,30.33333,74,88.33333,946,0.9,8.666667,4.168067,0,0,0,0,"Weinan",68,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8962",7792,7792,7792,7792,"2020-03-31",43.33333,64,7.333333,0.5,37.33333,79.33333,82.66667,944,1.4,10.33333,4.2732,0,0,0,0,"Weinan",69,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8963",7793,7793,7793,7793,"2020-04-01",56.33333,84.33333,8,0.5333333,40.33333,77,76.66667,943,1.4,12,4.3174,0,0,0,0,"Weinan",70,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8964",7794,7794,7794,7794,"2020-04-02",52.33333,76.66667,8,0.7,39,67,79.66667,944.6667,1.9,11.66667,4.264767,0,0,0,0,"Weinan",71,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8965",7795,7795,7795,7795,"2020-04-03",53.66667,72.66667,7.666667,0.7666667,38,60,85.66667,947,1.4,11,4.3308,0,0,0,0,"Weinan",72,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8966",7796,7796,7796,7796,"2020-04-04",44.33333,64,8.666667,0.7333333,39.33333,77,89.66667,950,1.9,11.16667,4.614033,0,0,0,0,"Weinan",73,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8967",7797,7797,7797,7797,"2020-04-05",45,75.66667,10,0.6,43.33333,101.6667,79,950.3333,1.4,13,4.737833,0,0,0,0,"Weinan",74,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8968",7798,7798,7798,7798,"2020-04-06",42.66667,78,11,0.5333333,45.66667,118.3333,66.33333,948.6667,1.4,14.5,4.684867,0,0,0,0,"Weinan",75,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8969",7799,7799,7799,7799,"2020-04-07",45.33333,85,11.66667,0.5666667,51.33333,117.3333,58.33333,946,0.9,15.66667,4.5053,0,0,0,0,"Weinan",76,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8970",7800,7800,7800,7800,"2020-04-08",36,75,12.33333,0.5,48.33333,115.3333,52.33333,943.6667,1.4,16.5,4.478767,0,0,0,0,"Weinan",77,5278.1,26.46122,4.704052,9.83343,11.92373,18.30114,6.30511,2.202308,2.462613,13134,401.8654,5.013398,17.77716,37.16167,45.06117
"8971",7801,7801,7801,7801,"2020-01-22",45,62,4,1.4,30,51,96,1021,0.1,8,3.8043,0,0,0,0,"Huzhou",0,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8972",7802,7802,7802,7802,"2020-01-23",30.5,42.5,3.5,1.2,26,57.5,96,1021,0.1,7.5,3.73385,0,0,0,0,"Huzhou",1,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8973",7803,7803,7803,7803,"2020-01-24",30,44.33333,3.333333,1.066667,22.33333,68,95.66667,1022.667,0.3666667,7.666667,3.5711,0,0,0,0,"Huzhou",2,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8974",7804,7804,7804,7804,"2020-01-25",20.66667,34.66667,3,0.8333333,16.66667,72.66667,94.33333,1025.333,1.133333,7.333333,3.217967,0,0,0,0,"Huzhou",3,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8975",7805,7805,7805,7805,"2020-01-26",18,31,3,0.7,13.66667,76,94,1027.333,1.9,6.833333,2.799167,0,0,0,0,"Huzhou",4,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8976",7806,7806,7806,7806,"2020-01-27",14.33333,22.66667,3,0.7666667,14,71.33333,92.33333,1025.667,2.4,6,2.378167,0.006571425,2,1.098612,0.006549927,"Huzhou",5,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8977",7807,7807,7807,7807,"2020-01-28",23.66667,32.33333,3.333333,0.8666667,14.33333,68.33333,93,1023.333,2.966667,4.666667,2.069033,0.006571425,2,1.098612,0.006549927,"Huzhou",6,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8978",7808,7808,7808,7808,"2020-01-29",37.33333,48.66667,4,0.9,14.33333,73,87.33333,1022.667,3.533333,3.833333,1.873367,0.01314285,4,1.609438,0.01305723,"Huzhou",7,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8979",7809,7809,7809,7809,"2020-01-30",52,67.33333,5.333333,0.9,14.33333,83.66667,81.66667,1023.333,3.033333,3.666667,1.799833,0.006571425,2,1.098612,0.006549927,"Huzhou",8,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8980",7810,7810,7810,7810,"2020-01-31",62,77.66667,6.333333,0.8666667,15.66667,106,74.66667,1024.333,2.466667,4,1.787533,0.009857137,3,1.386294,0.009808872,"Huzhou",9,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8981",7811,7811,7811,7811,"2020-02-01",56.33333,71.33333,6.666667,0.8333333,17,109.3333,78.66667,1024.667,1.4,4.666667,1.7613,0.003285712,1,0.6931472,0.003280326,"Huzhou",10,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8982",7812,7812,7812,7812,"2020-02-02",41.66667,54,6,0.6666667,17.33333,102.3333,69.66667,1025.667,1.4,5.333333,1.7202,0.003285712,1,0.6931472,0.003280326,"Huzhou",11,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8983",7813,7813,7813,7813,"2020-02-03",32,45,5.333333,0.6,17,97.33333,71.33333,1025.667,1.4,6.666667,1.691067,0.009857137,3,1.386294,0.009808872,"Huzhou",12,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8984",7814,7814,7814,7814,"2020-02-04",28.33333,43.66667,5,0.5666667,16,95.66667,65.33333,1026,1.9,7.166667,1.6149,0.009857137,3,1.386294,0.009808872,"Huzhou",13,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8985",7815,7815,7815,7815,"2020-02-05",28.66667,45.66667,5,0.5666667,15.33333,98,81,1026,1.9,7.166667,1.5465,0.009857137,3,1.386294,0.009808872,"Huzhou",14,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8986",7816,7816,7816,7816,"2020-02-06",17.33333,30.66667,4.333333,0.4666667,12.66667,86.66667,79.66667,1027.667,2.466667,6.833333,1.394233,1.734723e-18,0,0,0,"Huzhou",15,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8987",7817,7817,7817,7817,"2020-02-07",15.33333,24.33333,3.666667,0.4666667,11.33333,82.33333,87,1028.333,2.466667,6.166667,1.3166,1.734723e-18,0,0,0,"Huzhou",16,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8988",7818,7818,7818,7818,"2020-02-08",17.33333,26,3.333333,0.5,10.33333,77.66667,87.66667,1029.667,2.2,5.666667,1.274933,0.003285712,1,0.6931472,0.003280326,"Huzhou",17,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8989",7819,7819,7819,7819,"2020-02-09",25.33333,35.66667,3.666667,0.6,12.33333,82,92,1030.333,0.8666667,5.166667,1.326733,0.003285712,1,0.6931472,0.003280326,"Huzhou",18,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8990",7820,7820,7820,7820,"2020-02-10",29,42,4.333333,0.6333333,14,83.33333,92,1029.667,0.3666667,6,1.4529,0.003285712,1,0.6931472,0.003280326,"Huzhou",19,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8991",7821,7821,7821,7821,"2020-02-11",30,41.33333,4.333333,0.6333333,15,79,83.33333,1027.667,0.6333333,8,1.573733,1.734723e-18,0,0,0,"Huzhou",20,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8992",7822,7822,7822,7822,"2020-02-12",26.66667,36.33333,4.333333,0.6666667,15,72.33333,86.33333,1023,0.9,9.5,1.751667,1.734723e-18,0,0,0,"Huzhou",21,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8993",7823,7823,7823,7823,"2020-02-13",25.33333,34,4,0.7333333,15.33333,63,87,1020,0.9,11,1.898167,1.734723e-18,0,0,0,"Huzhou",22,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8994",7824,7824,7824,7824,"2020-02-14",20.33333,28.33333,3.666667,0.7666667,14.33333,62.33333,95.66667,1017,1.4,11.83333,2.101467,1.734723e-18,0,0,0,"Huzhou",23,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8995",7825,7825,7825,7825,"2020-02-15",13.33333,19,3.333333,0.7333333,13.66667,55,95.66667,1016.667,1.4,13.16667,2.155533,1.734723e-18,0,0,0,"Huzhou",24,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8996",7826,7826,7826,7826,"2020-02-16",11,19.33333,3.333333,0.6333333,12,62.33333,95.66667,1019.667,2.466667,11,2.191233,1.734723e-18,0,0,0,"Huzhou",25,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8997",7827,7827,7827,7827,"2020-02-17",11,23.33333,4.333333,0.5666667,12.33333,71.66667,85.66667,1025,2.466667,7,2.4152,1.734723e-18,0,0,0,"Huzhou",26,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8998",7828,7828,7828,7828,"2020-02-18",15.33333,30.66667,5.333333,0.5,14.66667,89.33333,75.66667,1030,2.466667,3.833333,2.7781,1.734723e-18,0,0,0,"Huzhou",27,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"8999",7829,7829,7829,7829,"2020-02-19",22.66667,35.33333,6.333333,0.5333333,19.66667,91,70.66667,1030.333,1.4,4,3.142167,1.734723e-18,0,0,0,"Huzhou",28,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9000",7830,7830,7830,7830,"2020-02-20",25.66667,36.66667,6.333333,0.5333333,23,101,72,1029,1.4,6,3.334533,1.734723e-18,0,0,0,"Huzhou",29,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9001",7831,7831,7831,7831,"2020-02-21",27,39,6.333333,0.5666667,23.33333,93.66667,77.66667,1028.667,1.9,8,3.486367,1.734723e-18,0,0,0,"Huzhou",30,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9002",7832,7832,7832,7832,"2020-02-22",25.33333,51,6,0.6,22,104,75.33333,1029.333,2.4,9.666667,3.5045,1.734723e-18,0,0,0,"Huzhou",31,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9003",7833,7833,7833,7833,"2020-02-23",33,76.33333,6.333333,0.6666667,21.66667,106,76.33333,1031,2.4,10.5,3.4046,1.734723e-18,0,0,0,"Huzhou",32,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9004",7834,7834,7834,7834,"2020-02-24",38.33333,92.66667,7.333333,0.7666667,25.33333,118,73,1028.333,1.9,11.33333,3.552067,1.734723e-18,0,0,0,"Huzhou",33,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9005",7835,7835,7835,7835,"2020-02-25",45.33333,91.33333,7.333333,0.8666667,29,108.6667,75.33333,1023,1.4,14.16667,3.804233,1.734723e-18,0,0,0,"Huzhou",34,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9006",7836,7836,7836,7836,"2020-02-26",36.33333,65.66667,6,0.8666667,26,89.33333,80.33333,1019.333,1.4,16,4.038067,1.734723e-18,0,0,0,"Huzhou",35,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9007",7837,7837,7837,7837,"2020-02-27",32,57.33333,4.333333,0.8,20.33333,84,82,1021,1.9,14.5,4.088467,1.734723e-18,0,0,0,"Huzhou",36,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9008",7838,7838,7838,7838,"2020-02-28",23.33333,47,4,0.7333333,17.66667,74,82.66667,1024,2.966667,11.5,4.1458,1.734723e-18,0,0,0,"Huzhou",37,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9009",7839,7839,7839,7839,"2020-02-29",22,41.33333,4,0.8,20.66667,68,85,1023,2.466667,9.5,4.133133,1.734723e-18,0,0,0,"Huzhou",38,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9010",7840,7840,7840,7840,"2020-03-01",20,30.66667,3.666667,0.8333333,24.33333,50.33333,90.66667,1019.333,1.966667,9.833333,4.003233,1.734723e-18,0,0,0,"Huzhou",39,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9011",7841,7841,7841,7841,"2020-03-02",18,28,3.666667,0.8666667,22.33333,60.33333,90,1020,1.4,9.333333,4.145033,1.734723e-18,0,0,0,"Huzhou",40,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9012",7842,7842,7842,7842,"2020-03-03",20,37,4.333333,0.7333333,24,72,82.66667,1022,1.9,8.666667,4.416567,1.734723e-18,0,0,0,"Huzhou",41,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9013",7843,7843,7843,7843,"2020-03-04",23.33333,45.66667,5,0.6666667,26.66667,85.66667,79,1024.333,1.9,8.5,4.7335,1.734723e-18,0,0,0,"Huzhou",42,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9014",7844,7844,7844,7844,"2020-03-05",23,46,5.333333,0.5333333,28.33333,90.33333,73,1025.667,1.9,8.333333,4.788667,0.006571425,2,1.098612,0.006549927,"Huzhou",43,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9015",7845,7845,7845,7845,"2020-03-06",26.33333,48.33333,6,0.5666667,31,91.66667,71.33333,1025.333,1.9,8.166667,4.8481,0.006571425,2,1.098612,0.006549927,"Huzhou",44,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9016",7846,7846,7846,7846,"2020-03-07",26.66667,46.33333,6.333333,0.6333333,31.66667,95.66667,72.66667,1022.333,1.9,9,4.771967,0.006571425,2,1.098612,0.006549927,"Huzhou",45,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9017",7847,7847,7847,7847,"2020-03-08",27,46.66667,6,0.6666667,31.66667,93,82.66667,1018.333,1.9,10.5,4.604567,1.734723e-18,0,0,0,"Huzhou",46,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9018",7848,7848,7848,7848,"2020-03-09",20.33333,34.66667,5,0.6666667,27.66667,81,91,1014,1.9,12.5,4.619233,1.734723e-18,0,0,0,"Huzhou",47,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9019",7849,7849,7849,7849,"2020-03-10",18,29.33333,4.666667,0.6,23.66667,77.66667,91.33333,1013.667,2.966667,12.5,4.7977,1.734723e-18,0,0,0,"Huzhou",48,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9020",7850,7850,7850,7850,"2020-03-11",22.66667,39.33333,5,0.6333333,28.66667,82.66667,87.66667,1015.333,2.966667,11.33333,5.076633,1.734723e-18,0,0,0,"Huzhou",49,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9021",7851,7851,7851,7851,"2020-03-12",31,57.33333,6,0.6666667,33,90,76.66667,1018.667,2.966667,11,5.168033,1.734723e-18,0,0,0,"Huzhou",50,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9022",7852,7852,7852,7852,"2020-03-13",34.66667,65.66667,6,0.7,35.66667,80,78.33333,1020,1.9,11.5,5.217933,1.734723e-18,0,0,0,"Huzhou",51,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9023",7853,7853,7853,7853,"2020-03-14",28.33333,59,6,0.6333333,32,73.66667,81.66667,1020.667,1.9,12,5.1261,1.734723e-18,0,0,0,"Huzhou",52,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9024",7854,7854,7854,7854,"2020-03-15",23.66667,59.66667,7.333333,0.5666667,35.33333,85.66667,82,1021,1.4,11.33333,4.980267,1.734723e-18,0,0,0,"Huzhou",53,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9025",7855,7855,7855,7855,"2020-03-16",18.66667,58.33333,8.333333,0.4666667,35.33333,100.3333,67.66667,1022,1.4,11.5,5.0368,1.734723e-18,0,0,0,"Huzhou",54,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9026",7856,7856,7856,7856,"2020-03-17",21.66667,64.66667,9.666667,0.4666667,43,118.3333,55.66667,1021,1.4,12.83333,5.2096,1.734723e-18,0,0,0,"Huzhou",55,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9027",7857,7857,7857,7857,"2020-03-18",25.33333,67.66667,8.666667,0.5,46.33333,125.3333,53.33333,1019.333,1.4,15,5.4518,1.734723e-18,0,0,0,"Huzhou",56,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9028",7858,7858,7858,7858,"2020-03-19",28.66667,82,8.666667,0.5666667,52,125,58.33333,1016,1.133333,16.33333,5.487133,1.734723e-18,0,0,0,"Huzhou",57,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9029",7859,7859,7859,7859,"2020-03-20",29,87.66667,9,0.5666667,49.33333,114.6667,63.66667,1015.333,1.133333,16.33333,5.541767,1.734723e-18,0,0,0,"Huzhou",58,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9030",7860,7860,7860,7860,"2020-03-21",31.66667,91.33333,9.333333,0.6333333,50,103,66,1014,1.633333,16.66667,5.4666,1.734723e-18,0,0,0,"Huzhou",59,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9031",7861,7861,7861,7861,"2020-03-22",29.33333,75,8,0.6333333,40.66667,110.6667,76.33333,1013.333,1.9,18,5.2906,1.734723e-18,0,0,0,"Huzhou",60,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9032",7862,7862,7862,7862,"2020-03-23",25,59,7.666667,0.6,37,101.3333,69,1013.333,1.9,18,5.316933,1.734723e-18,0,0,0,"Huzhou",61,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9033",7863,7863,7863,7863,"2020-03-24",17,43,7,0.4666667,28.66667,98.33333,66.33333,1016,1.9,17.33333,5.4613,1.734723e-18,0,0,0,"Huzhou",62,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9034",7864,7864,7864,7864,"2020-03-25",19,48.66667,8.333333,0.4666667,38,87,52.33333,1018.333,2.4,16,5.710533,1.734723e-18,0,0,0,"Huzhou",63,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9035",7865,7865,7865,7865,"2020-03-26",25.66667,55.33333,7.333333,0.6,47,67.66667,67.33333,1015.333,2.4,17.5,5.7106,1.734723e-18,0,0,0,"Huzhou",64,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9036",7866,7866,7866,7866,"2020-03-27",23,50.33333,6.333333,0.6666667,42,63,82,1013,2.4,16.83333,5.672533,1.734723e-18,0,0,0,"Huzhou",65,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9037",7867,7867,7867,7867,"2020-03-28",16,35.66667,5,0.6666667,32.66667,57,89.33333,1015.667,2.4,13,5.438267,1.734723e-18,0,0,0,"Huzhou",66,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9038",7868,7868,7868,7868,"2020-03-29",9,26,4,0.6,23.33333,67,87.66667,1020.333,2.4,8.833333,5.1214,1.734723e-18,0,0,0,"Huzhou",67,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9039",7869,7869,7869,7869,"2020-03-30",10.33333,22.66667,4,0.6666667,29.33333,58,86,1022.333,2.4,7.833333,5.0873,1.734723e-18,0,0,0,"Huzhou",68,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
"9040",7870,7870,7870,7870,"2020-03-31",13.66667,27.66667,4.333333,0.6333333,35.33333,54,92.66667,1020.667,1.9,9.666667,5.2557,1.734723e-18,0,0,0,"Huzhou",69,3043.48,45.18669,1.936324,23.08828,20.16208,22.77019,5.561068,3.095798,3.610669,5820,522.9347,14.84705,4.285165,51.09531,44.61952
