"","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City"
"1575",1575,"2020-02-05",46.3333333333333,53.3333333333333,9.33333333333333,0.733333333333333,17.6666666666667,63.6666666666667,92,983,1.4,9,3.4987,0.007770009,5,1.79175946922805,0.007739977940826,"Nanchong"
"1809",1809,"2020-02-05",34.6666666666667,38.6666666666667,4,0.566666666666667,8.33333333333333,90.3333333333333,88.6666666666667,1027,0.9,6.16666666666667,2.4887,0.010931949,8,2.19722457733622,0.0108726271892947,"Nantong"
"1887",1887,"2020-02-05",133.666666666667,151.333333333333,10,1.2,15.3333333333333,89,65,1004.66666666667,2.46666666666667,6.5,1.90493333333333,0.044858248,45,3.8286413964891,0.0438812283688831,"Nanyang"
"2043",2043,"2020-02-05",30.6666666666667,41,3.33333333333333,0.466666666666667,7,98,87.6666666666667,1026,1.4,9.33333333333333,1.16463333333333,0.035772358,22,3.13549421592915,0.0351473880325215,"Taizhou"
"2199",2199,"2020-02-05",42.3333333333333,67.6666666666667,28.6666666666667,0.666666666666666,16.3333333333333,77.6666666666667,58,914.666666666667,1.9,-0.166666666666667,2.43893333333333,-8.67361737988404e-19,0,0,0,"Lvliang"
"2277",2277,"2020-02-05",113.333333333333,122.666666666667,7.66666666666667,1.03333333333333,16.3333333333333,85.3333333333333,63.6666666666667,1021.33333333333,1.4,6.5,2.75676666666667,0.018471059,16,2.83321334405622,0.0183025409643585,"Zhoukou"
"2433",2433,"2020-02-05",48,51.6666666666667,7,0.733333333333334,9.33333333333333,96.6666666666667,95.3333333333333,1014,1.63333333333333,8.5,1.64276666666667,0.541516246,138,4.93447393313069,0.432766507373839,"Xianning"
"2511",2511,"2020-02-05",95.6666666666667,103.666666666667,11,1.03333333333333,19.3333333333333,96.6666666666667,71.2315900562855,991.765358557431,2.23376068376095,4.16666666666667,1.88933333333333,0.013773472,6,1.94591014905531,0.0136794798169289,"Xianyang"
"2589",2589,"2020-02-05",51,59,29,0.799999999999999,22,67.3333333333333,71.6666666666667,1011.33333333333,1.9,-20.3333333333333,1.89866666666667,0.036235251,39,3.68887945411394,0.035594194314207,"Haerbin"
"2667",2667,"2020-02-05",30,52.6666666666667,19,1.36666666666667,26.3333333333333,63.3333333333333,74.3333333333333,1027.33333333333,1.4,-4.66666666666667,2.7364,0.00125565,1,0.693147180559945,0.00125486233082772,"Tangshan"
"2745",2745,"2020-02-05",77.3333333333333,92,5,1.23333333333333,14.6666666666667,77,77.3333333333333,1021.33333333333,3.03333333333333,4.5,2.70696666666667,0.03408967,25,3.25809653802148,0.0335214937961674,"Shangqiu"
"2901",2901,"2020-02-05",23.6666666666667,47.6666666666667,32.6666666666667,1.3,22.6666666666667,67.3333333333333,63,902.333333333333,0.9,-9.83333333333333,2.74716666666667,0.00274499,1,0.693147180559945,0.00274122939525969,"Datong"
"3213",3213,"2020-02-05",89,101,6.66666666666667,1.23333333333333,14.6666666666667,101.666666666667,99,1023,0.633333333333333,8,1.54903333333333,1.448892502,713,6.57088296233958,0.895635882355754,"Xiaogan"
"3369",3369,"2020-02-05",71,65.3333333333333,8,0.566666666666667,17.6666666666667,121.333333333333,77.6666666666667,1023,4.1,7.5,3.22986666666667,0.027524878,13,2.63905732961526,0.0271528792605929,"Anqing"
"3447",3447,"2020-02-05",79.6666666666667,96.3333333333333,12.6666666666667,1.1,19,84.6666666666667,74.3333333333333,1004.66666666667,2.4,3.16666666666667,1.49663333333333,0.021185624,11,2.484906649788,0.0209643287302852,"Anyang"
"3525",3525,"2020-02-05",38.6666666666667,45.3333333333333,6,0.7,16,55,89.3333333333333,964.666666666667,2.46666666666667,8.66666666666667,3.60276666666667,-8.67361737988404e-19,0,0,0,"Yibin"
"3603",3603,"2020-02-05",78.6666666666667,78.6666666666667,8,1.06666666666667,14.3333333333333,108,72.3333333333333,999.666666666667,2.4,8.16666666666667,1.5074,0.345585926,143,4.969813299576,0.296829550907175,"Yichang"
"3681",3681,"2020-02-05",31,40.3333333333333,7.33333333333333,0.699999999999999,7,80.6666666666667,87,1009.33333333333,1.4,8.5,2.1285,0.03045176,17,2.89037175789616,0.029997308025576,"Yichun"
"3759",3759,"2020-02-05",75,81.3333333333333,11.3333333333333,0.833333333333333,20.6666666666667,89,55.6666666666667,952.333333333333,0.633333333333333,5.16666666666667,2.17046666666667,0.007976602,3,1.38629436111989,0.00794495707817998,"Baoji"
"3837",3837,"2020-02-05",58.6666666666667,51,7,0.733333333333334,15.3333333333333,120.666666666667,83.6666666666667,1022.33333333333,1.13333333333333,7.5,3.38823333333333,0,0,0,0,"Xuancheng"
"3915",3915,"2020-02-05",69,78,6,0.7,11,85.3333333333333,78.3333333333333,1023.66666666667,2.4,6.33333333333333,2.36693333333333,0.017542321,10,2.39789527279837,0.0173902305900364,"Suzhou"
"3993",3993,"2020-02-05",54.6666666666667,60,3.33333333333333,0.666666666666666,11.3333333333333,88.6666666666667,71.6666666666667,1024.33333333333,2.46666666666667,5.83333333333333,2.65656666666667,0.005064489,3,1.38629436111989,0.0050517076115548,"Suqian"
"4071",4071,"2020-02-05",58.6666666666667,64.6666666666667,7,0.899999999999999,19,88.6666666666667,87.3333333333333,1019.33333333333,0.9,8.5,2.02646666666667,0.062377627,36,3.61091791264422,0.0605094405950974,"Yueyang"
"4227",4227,"2020-02-05",71.3333333333333,64.3333333333333,4,0.9,7,91.3333333333333,82.3333333333333,1007.66666666667,1.9,8.5,2.5381,0.024255024,14,2.70805020110221,0.023965542485291,"Changde"
"4305",4305,"2020-02-05",104,131.666666666667,10.3333333333333,1.16666666666667,18.3333333333333,89.6666666666667,57,1009.66666666667,5.26666666666667,5.5,1.6299,0.039795451,20,3.04452243772342,0.039024012078124,"Pingdingshan"
"4383",4383,"2020-02-05",32,42.3333333333333,4,0.733333333333333,13.3333333333333,50.6666666666667,87.6666666666667,977.666666666667,1.9,9.16666666666667,3.3111,0.012303907,4,1.6094379124341,0.0122288291429289,"Guangan"
"4539",4539,"2020-02-05",24.6666666666667,37,5,0.533333333333333,17.3333333333333,73,53,1028.33333333333,1.9,-2.16666666666667,1.5192,0.004064628,2,1.09861228866811,0.00405638971577292,"Langfang"
"4617",4617,"2020-02-05",97.6666666666667,103,8.66666666666667,1.06666666666667,15,76.3333333333333,65,1019,2.96666666666667,4.33333333333333,2.12176666666667,0.013115041,6,1.94591014905531,0.0130297834779961,"Kaifeng"
"4695",4695,"2020-02-05",19.6666666666667,24.6666666666667,10.6666666666667,0.633333333333333,7.66666666666667,76.3333333333333,36.3333333333333,935.666666666667,2.96666666666667,-8,2.47283333333334,0.002260756,1,0.693147180559945,0.00225820433622345,"Zhangjiakou"
"4773",4773,"2020-02-05",66.6666666666667,79.6666666666667,9,0.8,14.6666666666667,88.6666666666667,66.3333333333333,1022.33333333333,2.2,5.66666666666667,1.90836666666667,0.016996012,15,2.77258872223978,0.0168531957214679,"Xuzhou"
"4851",4851,"2020-02-05",37.3333333333333,57.3333333333333,13.3333333333333,0.733333333333334,13.3333333333333,72.3333333333333,74.6666666666667,1026.33333333333,1.13333333333333,-0.5,2.36046666666667,0.008697921,5,1.79175946922805,0.00866031200782636,"Dezhou"
"4929",4929,"2020-02-05",47.6666666666667,54.6666666666667,5.66666666666667,0.7,14.3333333333333,65.3333333333333,82.6666666666667,962,0.9,9.66666666666667,2.38666666666667,0.0056164,2,1.09861228866811,0.00560068683235569,"Deyang"
"5007",5007,"2020-02-05",48.3333333333333,60,21.3333333333333,0.966666666666667,21.3333333333333,69.6666666666667,61,922.666666666667,1.9,-3.33333333333333,1.96293333333333,0,0,0,0,"Xinzhou"
"5241",5241,"2020-02-05",43,54.3333333333333,7.33333333333333,0.6,18,88.6666666666667,82,1026,0.866666666666666,6.83333333333333,2.4732,0.00439657,2,1.09861228866811,0.00438693332134789,"Yangzhou"
"5319",5319,"2020-02-05",20.3333333333333,25.3333333333333,12,0.766666666666667,19,71.3333333333333,43.3333333333333,978,1.63333333333333,-8.66666666666667,2.5909,0.005582382,2,1.09861228866811,0.00556685825180192,"Chengde"
"5475",5475,"2020-02-05",64,85,13.3333333333333,0.966666666666667,16,84.3333333333333,62.6666666666667,1019,3.53333333333333,4.33333333333333,1.6226,0.030958155,18,2.94443897916644,0.0304886174022327,"Xinxiang"
"5553",5553,"2020-02-05",30,42.6666666666667,6.66666666666667,0.6,8,79.3333333333333,85.6666666666667,1002.33333333333,1.9,8.33333333333333,1.54283333333333,0.217864923,26,3.29583686600433,0.197099262480958,"Xinyu"
"5709",5709,"2020-02-05",34.6666666666667,48.3333333333333,6.33333333333333,0.566666666666667,14.3333333333333,86,72,1021,6.1,2.83333333333333,2.1578,0.01017294,3,1.38629436111989,0.0101215439181469,"Rizhao"
"5865",5865,"2020-02-05",39,59.6666666666667,26.3333333333333,0.766666666666666,21.3333333333333,76.6666666666667,50.6666666666667,924.666666666667,3.33333333333333,-1,2.02183333333333,0.023602412,8,2.19722457733622,0.023328181689935,"Jinzhong"
"5943",5943,"2020-02-05",66.3333333333333,101.333333333333,16.6666666666667,1.23333333333333,18,97,48.3333333333333,937.333333333333,1.9,2,1.36066666666667,0.016999575,4,1.6094379124341,0.0168566991705637,"Jincheng"
"6021",6021,"2020-02-05",51,85.6666666666667,51,0.9,28.3333333333333,76,62,895.333333333333,0.9,-7.16666666666667,2.99863333333333,0.005603811,1,0.693147180559945,0.00558816806396691,"Shuozhou"
"6099",6099,"2020-02-05",22,34,13.3333333333333,0.766666666666666,9,72.6666666666667,55.3333333333333,1009,1.4,-11,3.0701,0,0,0,0,"Zhaoyang"
"6255",6255,"2020-02-05",57,76.3333333333333,12,0.666666666666667,14.6666666666667,85.6666666666667,71.3333333333333,1018,1.9,4.16666666666667,2.19043333333333,0.005085176,2,1.09861228866811,0.00507229015857688,"Zaozhuang"
"6333",6333,"2020-02-05",48.6666666666667,52,6.66666666666667,0.700000000000001,19,76.3333333333333,89.6666666666667,1016.33333333333,0.9,9.16666666666667,2.17343333333333,0.032270076,13,2.63905732961526,0.0317603343718812,"Zhuzhou"
"6411",6411,"2020-02-05",19.3333333333333,26,4.33333333333333,0.733333333333333,17.3333333333333,40,88.3333333333333,1016.66666666667,1.4,16.1666666666667,1.82546666666667,0.008638749,4,1.6094379124341,0.00860164852255196,"Jiangmen"
"6489",6489,"2020-02-05",62,71.6666666666667,8,0.8,13,88,84.6666666666667,1024,3.53333333333333,7.33333333333333,2.98443333333333,0.033670034,5,1.79175946922805,0.0331156091037158,"Chizhou"
"6645",6645,"2020-02-05",34.3333333333333,50.3333333333333,13.6666666666667,0.7,15.6666666666667,73.3333333333333,78.6666666666667,1028.66666666667,1.4,-2.5,2.117,0.001325504,1,0.693147180559945,0.00132462629508827,"Cangzhou"
"6723",6723,"2020-02-05",49.6666666666667,66.6666666666667,13.6666666666667,0.866666666666666,15,75.6666666666667,64.6666666666667,1013,2.96666666666667,1.83333333333333,1.7344,0.008873115,5,1.79175946922805,0.00883398024286186,"Taian"
"6801",6801,"2020-02-05",43,56.3333333333333,5,0.7,12.6666666666667,89.3333333333333,79.3333333333333,1027,1.13333333333333,6.33333333333333,2.45523333333333,0.019412869,9,2.30258509299405,0.0192268429367245,"Taizhou"
"6879",6879,"2020-02-05",37,42.3333333333333,5.33333333333333,0.733333333333333,16.3333333333333,45.3333333333333,90,988,4.1,9.66666666666667,3.3907,0.009239156,4,1.6094379124341,0.00919673608085352,"Luzhou"
"6957",6957,"2020-02-05",88,110,7,0.966666666666667,19,82.6666666666667,39.3333333333333,987,4.4,4.33333333333333,1.7452,0.014446274,10,2.39789527279837,0.0143429207739602,"Luoyang"
"7113",7113,"2020-02-05",63,73,10,0.766666666666667,18.3333333333333,85,66,1022.66666666667,2.4,4.33333333333333,1.81143333333333,0.013164193,11,2.484906649788,0.013078298015563,"Jining"
"7269",7269,"2020-02-05",43.3333333333333,56,14.6666666666667,0.766666666666667,17.3333333333333,76,69.3333333333333,1025.66666666667,1.13333333333333,1,2.11733333333333,0.004258037,2,1.09861228866811,0.0042489972125348,"Zibo"
"7347",7347,"2020-02-05",71.3333333333333,86.3333333333333,7.66666666666667,0.766666666666667,11.6666666666667,88,76,1022.66666666667,1.4,6,1.8856,0.035242291,8,2.19722457733622,0.0346354969053096,"Huaibei"
"7425",7425,"2020-02-05",89.6666666666667,108.333333333333,9,0.9,16.3333333333333,92,62.6666666666667,1017.33333333333,2.4,7.16666666666667,2.9311,0.017191978,6,1.94591014905531,0.0170458681800309,"Huainan"
"7503",7503,"2020-02-05",41,51.6666666666667,4.66666666666667,0.566666666666667,10,87,80.6666666666667,1025.66666666667,2.46666666666667,5.83333333333333,2.6387,0.02635527,13,2.63905732961526,0.0260139538685065,"Huaian"
"7737",7737,"2020-02-05",84,109.666666666667,12.3333333333333,1.2,23.3333333333333,96.3333333333333,57.6666666666667,948.666666666667,1.7,4.33333333333333,2.13186666666667,0.007578485,4,1.6094379124341,0.00754991254901247,"Weinan"
"7815",7815,"2020-02-05",28.6666666666667,45.6666666666667,5,0.566666666666667,15.3333333333333,98,81,1026,1.9,7.16666666666667,1.5465,0.009857137,3,1.38629436111989,0.00980887233353198,"Huzhou"
"7893",7893,"2020-02-05",54,57,7.66666666666667,0.733333333333333,21,74.6666666666667,93,1018,0.633333333333333,8.66666666666667,2.55016666666666,0.024288688,7,2.07944154167984,0.0239984087598117,"Xiangtan"
"7971",7971,"2020-02-05",61.6666666666667,72.3333333333333,6.66666666666667,0.933333333333334,28,87,83,1022.33333333333,3.83333333333333,6.5,3.0155,0.012056908,5,1.79175946922805,0.0119848024858275,"Chuzhou"
"8049",8049,"2020-02-05",39,47.3333333333333,16,0.766666666666667,22.6666666666667,71.3333333333333,79,1027.66666666667,1.4,-0.666666666666667,2.16573333333333,0.00254907,1,0.693147180559945,0.00254582663161363,"Binzhou"
"8127",8127,"2020-02-05",133.666666666667,141.666666666667,7,0.966666666666666,13.6666666666667,76,79,1020,1.13333333333333,5.66666666666667,1.8499,0.02998276,8,2.19722457733622,0.0295420642373871,"Tahe"
"8205",8205,"2020-02-05",38.3333333333333,52,8,0.666666666666667,12.6666666666667,71.3333333333333,59.3333333333333,1027.66666666667,1.9,0.833333333333333,1.78903333333334,0.005346735,5,1.79175946922805,0.00533249195904051,"Weifang"
"8283",8283,"2020-02-05",81.3333333333333,93,7.33333333333333,1.1,12.6666666666667,70.6666666666667,69,1022,3.53333333333333,2.83333333333333,1.61823333333333,0.002769776,1,0.693147180559945,0.00276594723869965,"Puyang"
"8361",8361,"2020-02-05",75,100,13.6666666666667,1.13333333333333,17.3333333333333,85,57.3333333333333,1013.66666666667,0.633333333333333,5.5,1.80173333333333,0.022240138,8,2.19722457733622,0.0219964328695391,"Jiaozuo"
"8517",8517,"2020-02-05",53,62,2.33333333333333,1.4,12,80.6666666666667,71.2315900562855,991.765358557431,2.23376068376095,9.83333333333333,2.64866666666667,0.029407108,13,2.63905732961526,0.0289830132058777,"Yiyang"
"8595",8595,"2020-02-05",27,40,2.66666666666667,0.5,10,95.6666666666667,72.6666666666667,1027,1.4,6.33333333333333,3.1533,-4.33680868994202e-19,0,0,0,"Yancheng"
"8673",8673,"2020-02-05",31,38,6,0.7,14.6666666666667,67.6666666666667,82,975,1.4,9.16666666666667,2.782,0.010016694,3,1.38629436111989,0.00996685942944164,"Meishan"
"8907",8907,"2020-02-05",24.6666666666667,37.6666666666667,17.3333333333333,1.03333333333333,18.3333333333333,70.3333333333333,79.3333333333333,1030.33333333333,0.899999999999999,-5.5,2.2167,0.006356672,2,1.09861228866811,0.00633655357302605,"Qinhuangdao"
"9063",9063,"2020-02-05",46.3333333333333,54.6666666666667,3.66666666666667,0.8,16.6666666666667,63,78,962.666666666667,3.53333333333333,8.66666666666667,2.99056666666667,0.006151323,3,1.38629436111989,0.00613248084265913,"Mianyang"
"9141",9141,"2020-02-05",50,65,9.33333333333333,0.766666666666667,14.6666666666667,71.3333333333333,67,1024.33333333333,2.4,1.66666666666667,2.26076666666667,0.004919404,3,1.38629436111989,0.00490734327037053,"Liaocheng"
"9219",9219,"2020-02-05",15,18.3333333333333,5.33333333333333,0.766666666666667,12.3333333333333,39,90,1014.33333333333,1.4,14,1.83083333333333,0.014329728,6,1.94591014905531,0.0142280278532896,"Zhaoqing"
"9297",9297,"2020-02-05",46.6666666666667,54,6,0.666666666666667,13.6666666666667,55.6666666666667,86,981.333333333333,1.4,10.3333333333333,3.66986666666667,-8.67361737988404e-19,0,0,0,"Zigong"
"9375",9375,"2020-02-05",22.6666666666667,30.3333333333333,6,0.7,9.66666666666667,106.333333333333,82.3333333333333,1022.66666666667,1.4,9,2.51606666666666,1.73472347597681e-18,0,0,0,"Zhoushan"
"9453",9453,"2020-02-05",65.6666666666667,57.3333333333333,7.66666666666667,0.833333333333333,23.6666666666667,106,78.6666666666667,1025,1.13333333333333,8,2.40236666666667,0.018528322,7,2.07944154167984,0.018358763858238,"Wuhu"
"9609",9609,"2020-02-05",79.6666666666667,96.6666666666667,10.3333333333333,1.03333333333333,15,101.333333333333,94,1022.33333333333,0.633333333333333,8,1.7402,0.682213963,380,5.9427993751267,0.520110760951652,"Jingzhou"
"9687",9687,"2020-02-05",114,101.666666666667,11.3333333333333,0.966666666666666,17.6666666666667,105,68.6666666666667,1002.66666666667,1.9,8.16666666666667,1.71213333333333,0.32096635,93,4.54329478227,0.278363552089323,"Jingmen"
"9765",9765,"2020-02-05",68.3333333333333,97.3333333333333,9,0.666666666666667,14,69,67.6666666666667,1021.66666666667,3.53333333333333,4.16666666666667,2.29093333333333,0.003416195,3,1.38629436111989,0.00341037306134499,"Heze"
"9843",9843,"2020-02-05",35.6666666666667,44.6666666666667,9.66666666666667,1.23333333333333,13.6666666666667,73,88.3333333333333,1011,0.633333333333334,9.16666666666667,1.7941,0.036058312,7,2.07944154167984,0.0354234279675956,"Pingxiang"
"9921",9921,"2020-02-05",22.3333333333333,38.6666666666667,31,0.7,14.3333333333333,65.6666666666667,59.6666666666667,1030.66666666667,5.26666666666667,-8.5,2.93243333333333,0.007880532,2,1.09861228866811,0.00784964278387559,"Huludao"
"9999",9999,"2020-02-05",69.6666666666667,87,9.33333333333333,0.700000000000001,18,87.6666666666667,83.3333333333333,1023,1.13333333333333,6.66666666666667,2.19156666666667,0.064478312,22,3.13549421592915,0.062484831259394,"Bangbu"
"10077",10077,"2020-02-05",45.3333333333333,56.6666666666667,8.33333333333333,0.6,14,74,73.6666666666667,1027,0.633333333333334,-0.333333333333333,2.3368,0.002229157,1,0.693147180559945,0.00222667611570426,"Hengshui"
"10155",10155,"2020-02-05",26.6666666666667,29.3333333333333,3,0.533333333333333,8,86.6666666666667,90,1016.33333333333,3.9,8.16666666666667,2.18293333333333,0.00901713199999999,2,1.09861228866811,0.0089767204146414,"Quzhou"
"10233",10233,"2020-02-05",121.333333333333,124.333333333333,10.3333333333333,1.26666666666667,20.6666666666667,85.6666666666667,60,1006,1.9,7.66666666666667,1.4377,0.517605634,294,5.68697535633982,0.417133852072472,"Xiangyang"
"10467",10467,"2020-02-05",100.333333333333,107.333333333333,9,1.23333333333333,14,83,90,1019.33333333333,1.63333333333333,5,1.9479,0.024652069,11,2.484906649788,0.0243531100878696,"Xuchang"
"10623",10623,"2020-02-05",39,50,4.66666666666667,0.7,13.3333333333333,68.6666666666667,86,973.666666666667,2.96666666666667,9,3.69706666666667,0,0,0,0,"Ziyang"
"10701",10701,"2020-02-05",50.3333333333333,59.3333333333333,10.6666666666667,1.1,19.6666666666667,46.6666666666667,96.6666666666667,983.666666666667,0.9,8.66666666666667,3.5889,0.013934855,8,2.19722457733622,0.0138386575430267,"Dazhou"
"10779",10779,"2020-02-05",82.6666666666667,99,12.3333333333333,0.966666666666666,15.3333333333333,114,52.3333333333333,980,1.9,4,2.125,0.013029074,7,2.07944154167984,0.0129449257431339,"Yuncheng"
"10857",10857,"2020-02-05",35,40.3333333333333,9,0.766666666666666,8.66666666666667,81.3333333333333,73,1028,2.96666666666667,4.5,2.43146666666667,0.015517623,7,2.07944154167984,0.0153984559005248,"Lianyungang"
"10935",10935,"2020-02-05",37.3333333333333,44,8,0.8,9.66666666666667,55.3333333333333,86.6666666666667,982.333333333333,1.13333333333333,9.5,3.6936,8.67361737988404e-19,0,0,0,"Suining"
"11013",11013,"2020-02-05",55.3333333333333,79.3333333333333,9.66666666666667,0.866666666666667,16,75.3333333333333,74.3333333333333,1006.33333333333,1.4,1,1.6615,0.008113371,6,1.94591014905531,0.00808063455492109,"Xingtai"
"11091",11091,"2020-02-05",62,90.3333333333333,6.33333333333333,0.933333333333333,14.6666666666667,78.6666666666667,73,1020.66666666667,1.63333333333333,1.5,2.2586,0.00314146,3,1.38629436111989,0.00313653592436338,"Handan"
"11247",11247,"2020-02-05",58,78,10.3333333333333,1.1,30,99,84,1020.33333333333,3.83333333333334,8.66666666666667,1.19116666666667,0.981409832,104,4.65396035015752,0.683808627692457,"Ezhou"
"11559",11559,"2020-02-05",69.3333333333333,91,13.6666666666667,1.03333333333333,26.6666666666667,99.3333333333333,86.6666666666667,1022,3.53333333333333,7.66666666666667,3.54843333333333,0.018281535,3,1.38629436111989,0.01811643686796,"Tongling"
"11715",11715,"2020-02-05",22,41.6666666666667,25,0.699999999999999,13,71.6666666666667,46.6666666666667,1022.33333333333,5.26666666666667,-7.66666666666667,2.67616666666667,-8.67361737988404e-19,0,0,0,"Jinzhou"
"11793",11793,"2020-02-05",48.3333333333333,59.6666666666667,8,0.766666666666667,17.3333333333333,89.3333333333333,80.3333333333333,1025,1.4,6.83333333333333,2.19926666666667,0.009364758,3,1.38629436111989,0.00932118050433946,"Zhenjiang"
"11871",11871,"2020-02-05",39.3333333333333,43.3333333333333,15.3333333333333,0.666666666666667,17,66,67.6666666666667,997.666666666667,1.4,-18,2.2185,0.016129032,15,2.77258872223978,0.0160003410924729,"Changchun"
"12027",12027,"2020-02-05",55,73.3333333333333,16,1.13333333333333,22.3333333333333,91.6666666666667,60,903,3.53333333333333,-0.5,2.40033333333333,0,0,0,0,"Changzhi"
"12105",12105,"2020-02-05",114.666666666667,133.333333333333,6.33333333333333,0.933333333333333,16.6666666666667,95.3333333333333,79,1022.33333333333,2.46666666666667,7.33333333333333,3.17143333333334,0.030270009,25,3.25809653802148,0.0298209125478309,"Fuyang"
"12183",12183,"2020-02-05",50.3333333333333,70.6666666666667,19,1.1,30.3333333333333,73.3333333333333,61.3333333333333,935.333333333333,1.9,-1.5,2.3016,0.007054674,1,0.693147180559945,0.00702990620496561,"Yangquan"
"12261",12261,"2020-02-05",103.666666666667,121.666666666667,4.66666666666667,1.33333333333333,14.6666666666667,98.6666666666667,77.6666666666667,1013,1.13333333333333,7.33333333333333,1.35756666666667,1.449797389,322,5.77765232322266,0.89600532276959,"Suizhou"
"12339",12339,"2020-02-05",27,29.3333333333333,7,0.566666666666667,10.6666666666667,65,87.3333333333333,950.666666666667,2.4,8,2.52893333333333,0.006489293,1,0.693147180559945,0.00646832818717743,"Yaan"
"12495",12495,"2020-02-05",65.3333333333333,69.3333333333333,7.33333333333333,0.733333333333333,20.3333333333333,91,74,1016.66666666667,2.46666666666667,8.16666666666667,2.6501,0.01270648,3,1.38629436111989,0.0126264300716827,"Maanshan"
"12573",12573,"2020-02-05",118,154,7,1.23333333333333,16.3333333333333,81.6666666666667,70.3333333333333,1014,1.9,6.33333333333333,2.32216666666667,0.051094268,36,3.61091791264422,0.0498317814977003,"Zhumadian"
"12651",12651,"2020-02-05",71.6666666666667,84.6666666666667,10.6666666666667,1.03333333333333,21,82.3333333333333,75.6666666666667,1018.66666666667,3.53333333333333,2.66666666666667,1.66326666666667,0.012258658,2,1.09861228866811,0.0121841291165728,"Hebi"
"12729",12729,"2020-02-05",63,83,10,0.9,19,103.666666666667,84,1022.66666666667,1.63333333333333,8.5,1.9025,1.015268501,643,6.46769872610435,0.70075243763813,"Huanggang"
"12807",12807,"2020-02-05",24,31.6666666666667,4.66666666666667,0.366666666666667,9.66666666666667,96.6666666666667,87.6666666666667,1008.33333333333,0.633333333333334,8.16666666666667,2.84423333333333,1.73472347597681e-18,0,0,0,"Huangshan"
"12885",12885,"2020-02-05",51,66.6666666666667,14.3333333333333,1.26666666666667,23.3333333333333,100.666666666667,89.6666666666667,1021.66666666667,3.53333333333333,9.16666666666667,1.53266666666667,1.039770199,257,5.55295958492162,0.712837153961894,"Huangshi"
"16",16,"2020-02-06",81.3333333333333,83.3333333333333,7,1,14,81.6666666666667,70,957,7.4,2.33333333333333,1.81423333333333,1.73472347597681e-18,0,0,0,"Sanmenxia"
"328",328,"2020-02-06",76.3333333333333,90.6666666666667,28.3333333333333,1.26666666666667,29.3333333333333,70,59,971,0.633333333333333,3.66666666666667,2.5554,0,0,0,0,"Linfen"
"406",406,"2020-02-06",35,48.3333333333333,7.33333333333333,0.7,13.6666666666667,79.6666666666667,73.6666666666667,1015.33333333333,4.6,1.5,1.64506666666667,0.006562234,7,2.07944154167984,0.00654079627759002,"Linyi"
"484",484,"2020-02-06",15,21,4,0.5,5.33333333333333,73,83,1020.33333333333,1.13333333333333,9.33333333333333,1.0591,-5.20417042793042e-18,0,0,0,"Lishui"
"640",640,"2020-02-06",33,41,5.66666666666667,0.7,15,55.3333333333333,83,971.666666666667,1.9,10.3333333333333,3.19826666666666,0,0,0,0,"Leshan"
"718",718,"2020-02-06",48.6666666666667,57,8,0.433333333333333,15.3333333333333,92,75,1017,1.96666666666667,8.33333333333333,1.84446666666667,0.056907099,28,3.36729582998647,0.0553468118239289,"Jiujiang"
"796",796,"2020-02-06",72.3333333333333,93,5.33333333333333,0.6,11.3333333333333,82.6666666666667,74,1023,4.4,4.83333333333333,3.53443333333333,0.051301539,27,3.3322045101752,0.0500289575004125,"Bozhou"
"952",952,"2020-02-06",34.6666666666667,47,8.33333333333333,0.6,15.6666666666667,64.6666666666667,74.3333333333333,1029.33333333333,2.46666666666667,-2.66666666666667,1.52293333333333,0.004456576,4,1.6094379124341,0.00444667487103492,"Baoding"
"1030",1030,"2020-02-06",87,117.666666666667,5,0.966666666666667,14.3333333333333,74,83,1012.33333333333,1.9,6.16666666666667,2.2143,0.100558487,65,4.18965474202643,0.0958177664149878,"Xinyang"
"1108",1108,"2020-02-06",65.3333333333333,74.6666666666667,4,0.766666666666667,16,96.6666666666667,77,1017.66666666667,1.9,7.33333333333333,2.86446666666667,0.032833983,16,2.83321334405622,0.0323064637657566,"Liuan"
"1264",1264,"2020-02-06",43.3333333333333,46.3333333333333,4.66666666666667,0.8,13.3333333333333,57,87.6666666666667,980,0.9,10.5,3.03853333333333,0.010810811,4,1.6094379124341,0.0107527919634276,"Neijiang"
"1576",1576,"2020-02-06",47.3333333333333,54.6666666666667,9,0.733333333333333,15.3333333333333,64,92.3333333333333,981,1.96666666666667,9.16666666666667,3.34806666666667,0.004662006,3,1.38629436111989,0.00465117250751735,"Nanchong"
"1810",1810,"2020-02-06",22.6666666666667,29.3333333333333,3.66666666666667,0.466666666666667,6.33333333333333,86.3333333333333,87.6666666666667,1029,1.4,5.33333333333333,2.2591,0.010931949,8,2.19722457733622,0.0108726271892947,"Nantong"
"1888",1888,"2020-02-06",105.333333333333,119.666666666667,8.66666666666667,1.03333333333333,13.3333333333333,70,74.6666666666667,1005,3.03333333333333,4.66666666666667,1.82643333333333,0.026914949,27,3.3322045101752,0.0265591125219387,"Nanyang"
"2044",2044,"2020-02-06",25.3333333333333,36.6666666666667,2.66666666666667,0.433333333333333,6.33333333333333,94,79.3333333333333,1027.66666666667,1.4,8.83333333333333,1.0088,0.024390245,15,2.77258872223978,0.024097552650489,"Taizhou"
