"","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City"
"10541",10541,"2020-02-01",43.6666666666667,56.6666666666667,20,0.7,13.6666666666667,84,66,881.666666666667,2.4,6.33333333333333,1.97093333333333,0.006034517,3,1.38629436111989,0.00601638222213481,"Guiyang"
"5783",5783,"2020-02-01",27,30.6666666666667,8.33333333333333,0.566666666666667,9.33333333333333,85,76,811.666666666667,4.1,7.5,1.59763333333333,0.021582735,15,2.77258872223978,0.0213531256325408,"Kunming"
"5393",5393,"2020-02-01",11.3333333333333,30.3333333333333,6,0.633333333333333,9.66666666666667,87,19.6666666666667,644.666666666667,3.83333333333333,0.166666666666667,1.76166666666667,0,0,0,0,"Lasa"
"1181",1181,"2020-02-01",49.6666666666667,70.3333333333333,24.3333333333333,1.33333333333333,48,104.666666666667,45.6666666666667,849,3.03333333333333,-0.833333333333333,1.42986666666667,0.023741064,9,2.30258509299405,0.0234636274535181,"Lanzhou"
"10307",10307,"2020-02-01",39.6666666666667,49,22.3333333333333,1.6,27.3333333333333,99.6666666666667,32.3333333333333,757.666666666667,3.53333333333333,-5.16666666666667,1.74716666666667,0.012567551,3,1.38629436111989,0.0124892348101117,"Xining"
"11633",11633,"2020-02-01",45.3333333333333,63.6666666666667,21,1.16666666666667,30.6666666666667,88.6666666666667,43.6666666666667,894.666666666667,1.63333333333333,-0.166666666666667,1.83206666666667,0.034887499,8,2.19722457733622,0.0342927241910695,"Yinchuan"
"557",557,"2020-02-01",125.666666666667,117,7.66666666666667,1.83333333333333,48.6666666666667,57.3333333333333,83.3333333333333,918.666666666667,3.53333333333333,-6.66666666666667,1.21596666666667,0.005704832,2,1.09861228866811,0.00568862107045739,"Wulumuqi"
"3053",3053,"2020-02-01",46.3333333333333,48,14.3333333333333,1.06666666666667,31,82.6666666666667,57.3333333333333,1024.66666666667,4.96666666666667,2.66666666666667,1.9444,0.008963844,14,2.70805020110221,0.00892390723092332,"Tianjin"
"8747",8747,"2020-02-01",120,155.333333333333,16.3333333333333,1.63333333333333,34.6666666666667,89.6666666666667,72,1011.33333333333,3.53333333333333,3.33333333333333,1.90773333333333,0.00192415,2,1.09861228866811,0.00192230119459483,"Shijiazhuang"
"3131",3131,"2020-02-01",67,86.3333333333333,29.3333333333333,1.06666666666667,35.3333333333333,82.3333333333333,73.6666666666667,932.666666666667,0.633333333333333,-1.66666666666667,1.50543333333333,0.002241198,1,0.693147180559945,0.00223869026195521,"Taiyuan"
"7031",7031,"2020-02-01",80.3333333333333,102,21.3333333333333,1.16666666666667,28.3333333333333,102.666666666667,67.3333333333333,1004,1.9,2.66666666666667,1.92233333333333,0.007857487,7,2.07944154167984,0.00782677770936331,"Jinan"
"12413",12413,"2020-02-01",44.6666666666667,63.3333333333333,10.6666666666667,0.833333333333333,22.3333333333333,84,70.3333333333333,1014,5.96666666666667,1.66666666666667,1.57073333333333,0.004210615,4,1.6094379124341,0.00420177516606516,"Qingdao"
"11165",11165,"2020-02-01",113.666666666667,118.333333333333,12,1.13333333333333,28,117.333333333333,83.6666666666667,1011.33333333333,0.366666666666666,5.33333333333333,1.25993333333333,0.01545595,16,2.83321334405622,0.0153377234509854,"Zhengzhou"
"2351",2351,"2020-02-01",162.666666666667,188.333333333333,14.3333333333333,2.5,52.3333333333333,54.3333333333333,71.6666666666667,891,2.96666666666667,-9.83333333333333,1.9632,0,0,0,0,"Huhehaote"
"1337",1337,"2020-02-01",147.333333333333,181.333333333333,46.6666666666667,2.83333333333333,53,69.6666666666667,86.6666666666667,908,1.9,-11.8333333333333,2.66226666666667,0,0,0,0,"Baotou"
"1493",1493,"2020-02-01",72,85.3333333333333,6,1,27.6666666666667,109.333333333333,66,1021.33333333333,1.13333333333333,4.16666666666667,1.5166,0.016470589,14,2.70805020110221,0.0163364200720084,"Nanjing"
"5627",5627,"2020-02-01",62,75.6666666666667,9,1,24,106,75.6666666666667,1024.66666666667,1.13333333333333,4.16666666666667,1.8249,0.006068421,4,1.6094379124341,0.00605008228723866,"Wuxi"
"4145",4145,"2020-02-01",66.6666666666667,78.6666666666667,11.3333333333333,1,23.6666666666667,106.333333333333,74.6666666666667,1024.66666666667,3.53333333333333,3.66666666666667,1.72006666666667,0.012668918,6,1.94591014905531,0.0125893386761403,"Changzhou"
"6173",6173,"2020-02-01",59.3333333333333,72,6.33333333333333,0.833333333333333,15.3333333333333,105,54.3333333333333,1020.33333333333,1.4,5.83333333333333,1.30166666666667,0.045366795,47,3.87120101090789,0.0443678238306851,"Hangzhou"
"3287",3287,"2020-02-01",59,67,8.66666666666667,0.866666666666667,16.3333333333333,107.666666666667,66.6666666666667,1024,1.96666666666667,5.16666666666667,1.46856666666667,0.04097401,35,3.58351893845611,0.0401568229426844,"Ningbo"
"7655",7655,"2020-02-01",46,57.6666666666667,8,0.633333333333334,9.66666666666667,109.666666666667,61.3333333333333,1021.33333333333,0.866666666666667,8.16666666666667,1.7613,0.136559139,127,4.85203026391962,0.128005399032302,"Wenzhou"
"8981",8981,"2020-02-01",55.3333333333333,64,4.33333333333333,0.8,13.6666666666667,108,79,1025,2.4,5.83333333333333,1.62616666666667,0.009887285,5,1.79175946922805,0.00983872561563427,"Shaoxing"
"11399",11399,"2020-02-01",50,55.6666666666667,6.33333333333333,0.7,13,99.3333333333333,72,1018,1.13333333333333,6.5,1.18666666666667,0.037339971,21,3.09104245335832,0.0366597164064837,"Jinhua"
"2819",2819,"2020-02-01",63.6666666666667,74,9.33333333333333,0.933333333333334,18.3333333333333,104.666666666667,83,1024.33333333333,1.4,4.33333333333333,1.6112,0.008333334,4,1.6094379124341,0.00829880347585214,"Jiaxing"
"2117",2117,"2020-02-01",75.3333333333333,70.3333333333333,6.33333333333333,0.8,28,96.6666666666667,92.3333333333333,1018.33333333333,0.9,3.66666666666667,1.70156666666667,0.03663451,30,3.43398720448515,0.0359794177493204,"Hefei"
"10385",10385,"2020-02-01",109.666666666667,111,14.6666666666667,1.26666666666667,31,101.333333333333,69,976.333333333333,0.1,3.83333333333333,1.17776666666667,0.020581173,21,3.09104245335832,0.0203722424856207,"Xian"
"11477",11477,"2020-02-01",64.3333333333333,68,18,1.03333333333333,19.3333333333333,102.333333333333,60.6666666666667,938.333333333333,2.4,3.5,2.0102,0,0,0,0,"Tongchuan"
"1727",1727,"2020-02-01",55,59.6666666666667,5.33333333333333,0.7,20,106,73.3333333333333,1019.66666666667,0.633333333333333,7.33333333333333,1.48856666666667,0.103560334,58,4.07753744390572,0.0985416203446274,"Nanchang"
"11945",11945,"2020-02-01",58,56,6.33333333333333,0.966666666666667,17.6666666666667,101.666666666667,82,1020.66666666667,0.366666666666666,9,1.4653,0.047650247,40,3.71357206670431,0.0465497964187136,"Changsha"
"8435",8435,"2020-02-01",29.6666666666667,36.3333333333333,4.33333333333333,0.633333333333334,11.3333333333333,104.666666666667,57,1015.33333333333,0.9,13.6666666666667,1.25466666666667,0.098828878,20,3.04452243772342,0.0942449562915204,"Zhuhai"
"869",869,"2020-02-01",29.6666666666667,37.6666666666667,6,0.6,19.6666666666667,104.666666666667,44,1019.33333333333,1.4,13.5,0.998133333333333,0.022062609,18,2.94443897916644,0.021822751157565,"Foshan"
"5081",5081,"2020-02-01",27,33.6666666666667,6.66666666666667,0.666666666666667,10,96.3333333333333,51.3333333333333,1017,1.4,11.6666666666667,1.38196666666667,0.016393443,8,2.19722457733622,0.0162605212427479,"Huizhou"
"167",167,"2020-02-01",34.6666666666667,33,8.66666666666667,0.533333333333333,10.6666666666667,102.333333333333,51.6666666666667,1015.33333333333,1.9,12.5,0.799633333333333,0.016539665,14,2.70805020110221,0.0164043744759674,"Dongguan"
"245",245,"2020-02-01",30.3333333333333,35,4.66666666666667,0.5,16.6666666666667,111.333333333333,65,1018.33333333333,0.9,13.1666666666667,1.02376666666667,0.014792899,5,1.79175946922805,0.0146845512805887,"Zhongshan"
"6564",6564,"2020-02-02",90,111,21,1.16666666666667,42.6666666666667,63.3333333333333,78,1019.66666666667,1.13333333333333,-9.33333333333333,2.0544,0.009613074,8,2.19722457733622,0.00956716240400803,"Shenyang"
"2976",2976,"2020-02-02",48,59.3333333333333,19.3333333333333,0.7,25,71.3333333333333,54.6666666666667,1013.33333333333,1.96666666666667,-2.16666666666667,2.31593333333333,0.009859154,7,2.07944154167984,0.00981086964375709,"Dalian"
"8826",8826,"2020-02-02",35.6666666666667,39.3333333333333,5,0.7,11,111.666666666667,53.3333333333333,1015,2.4,10.8333333333333,1.58343333333333,0.017948718,14,2.70805020110221,0.0177895416138761,"Fuzhou"
"1962",1962,"2020-02-02",32.6666666666667,39,4.66666666666667,0.4,6.66666666666667,120,58.3333333333333,1007.33333333333,2.96666666666667,12.3333333333333,1.12993333333333,0.025641025,11,2.484906649788,0.02531780735929,"Xiamen"
"1650",1650,"2020-02-02",87.6666666666667,99.6666666666667,9.66666666666667,0.933333333333334,24.3333333333333,83.6666666666667,54,997.666666666667,1.9,14.8333333333333,2.08983333333333,0.001361507,1,0.693147180559945,0.00136058098976206,"Nanning"
"7188",7188,"2020-02-02",20,30.6666666666667,3.33333333333333,0.433333333333333,5.33333333333333,104.666666666667,74,1012.66666666667,2.4,16.8333333333333,1.62696666666667,0.008591434,2,1.09861228866811,0.00855473766388307,"Haikou"
"10542",10542,"2020-02-02",43,54.3333333333333,16.3333333333333,0.7,12.3333333333333,72,75,880,2.4,6.16666666666667,1.87313333333333,0.010057529,5,1.79175946922805,0.0100072886369833,"Guiyang"
"5784",5784,"2020-02-02",27.6666666666667,32.6666666666667,9.66666666666667,0.566666666666667,10.6666666666667,90.6666666666667,69.6666666666667,810.666666666667,4.1,9,1.5776,0.01438849,10,2.39789527279837,0.0142859580276183,"Kunming"
"5394",5394,"2020-02-02",10.6666666666667,27.6666666666667,6,0.6,8.33333333333333,92.6666666666667,16.6666666666667,644.333333333333,2.4,0.333333333333333,1.65316666666667,0,0,0,0,"Lasa"
"1182",1182,"2020-02-02",41.6666666666667,59.6666666666667,21,1.2,40,98.6666666666667,43,849.333333333333,2.46666666666667,-1.16666666666667,1.4319,0.023741064,9,2.30258509299405,0.0234636274535181,"Lanzhou"
"10308",10308,"2020-02-02",40,49,18.3333333333333,1.36666666666667,25.6666666666667,95.6666666666667,45.6666666666667,757.666666666667,3.53333333333333,-4.66666666666667,1.72546666666667,0.012567551,3,1.38629436111989,0.0124892348101117,"Xining"
"11634",11634,"2020-02-02",37,58,20,1.06666666666667,27,84.3333333333333,41,894.666666666667,1.13333333333333,-0.5,1.80966666666667,0.030526561,7,2.07944154167984,0.0300698958827802,"Yinchuan"
"558",558,"2020-02-02",124.666666666667,122,8.33333333333333,1.76666666666667,47,61.6666666666667,81.3333333333333,917.666666666667,2.96666666666667,-9.66666666666667,1.1744,0.002852416,1,0.693147180559945,0.00284835558098508,"Wulumuqi"
"3054",3054,"2020-02-02",47,46.6666666666667,9.66666666666667,0.8,25.6666666666667,82,59,1025.33333333333,4.96666666666667,2.66666666666667,1.864,0.010884668,17,2.89037175789616,0.010825856379706,"Tianjin"
"8748",8748,"2020-02-02",97,130.666666666667,12,1.36666666666667,29.6666666666667,80.3333333333333,63.6666666666667,1012.33333333333,3.53333333333333,3,1.91693333333333,0.00192415,2,1.09861228866811,0.00192230119459483,"Shijiazhuang"
"3132",3132,"2020-02-02",57.6666666666667,76.6666666666667,25.3333333333333,0.966666666666666,29.6666666666667,83.6666666666667,64.3333333333333,932,0.633333333333333,-0.5,1.50466666666667,0.006723593,3,1.38629436111989,0.00670109045756343,"Taiyuan"
"7032",7032,"2020-02-02",81.3333333333333,102.666666666667,21.3333333333333,1.2,27,103,55.6666666666667,1004.66666666667,1.9,4.16666666666667,1.8942,0.00561249,5,1.79175946922805,0.00559679866227277,"Jinan"
"12414",12414,"2020-02-02",52.6666666666667,70.3333333333333,10.3333333333333,0.966666666666667,25.3333333333333,88.6666666666667,70.6666666666667,1016.33333333333,3.83333333333333,3,1.59686666666667,0.003157961,3,1.38629436111989,0.00315298511417804,"Qingdao"
"11166",11166,"2020-02-02",105.666666666667,112,12,1.13333333333333,24.3333333333333,116,71.3333333333333,1011.66666666667,0.633333333333333,5.33333333333333,1.24366666666667,0.018353941,19,2.99573227355399,0.0181875404119016,"Zhengzhou"
"2352",2352,"2020-02-02",137,158.666666666667,13.6666666666667,2.26666666666667,44,62.6666666666667,61.3333333333333,889.666666666667,2.96666666666667,-8.83333333333333,1.9182,0,0,0,0,"Huhehaote"
"1338",1338,"2020-02-02",124,158,40.3333333333333,2.56666666666667,50.3333333333333,70.3333333333333,85,907.333333333333,1.9,-12.3333333333333,2.60916666666667,0.006903693,2,1.09861228866811,0.00687997162562498,"Baotou"
"1494",1494,"2020-02-02",46.3333333333333,55.3333333333333,6,0.8,28.6666666666667,106.333333333333,59.3333333333333,1022,1.13333333333333,5.5,1.50583333333333,0.01882353,16,2.83321334405622,0.0186485596554401,"Nanjing"
"5628",5628,"2020-02-02",46,58,8,0.833333333333334,26.6666666666667,107.666666666667,75.3333333333333,1026,1.63333333333333,4.83333333333333,1.82886666666667,0.013653948,9,2.30258509299405,0.0135615727599764,"Wuxi"
"4146",4146,"2020-02-02",51.6666666666667,62.6666666666667,10.6666666666667,0.833333333333333,27.3333333333333,106.666666666667,72.3333333333333,1025.66666666667,3.53333333333333,4.83333333333333,1.69276666666667,0.010557431,5,1.79175946922805,0.0105020904870095,"Changzhou"
"6174",6174,"2020-02-02",45,56.6666666666667,6,0.733333333333333,17.6666666666667,97.3333333333333,57.3333333333333,1021.66666666667,1.4,6.16666666666667,1.26753333333333,0.03957529,41,3.73766961828337,0.0388122547455024,"Hangzhou"
"3288",3288,"2020-02-02",40,47,7.33333333333333,0.7,16.6666666666667,104.666666666667,76,1025.66666666667,1.96666666666667,5.5,1.45386666666667,0.02926715,25,3.25809653802148,0.0288470441474685,"Ningbo"
"7656",7656,"2020-02-02",39.3333333333333,49.6666666666667,7.66666666666667,0.566666666666667,9,110.333333333333,66.3333333333333,1022.66666666667,1.63333333333333,8.66666666666667,1.7202,0.1,93,4.54329478227,0.0953101798043249,"Wenzhou"
"8982",8982,"2020-02-02",42,50.3333333333333,4,0.666666666666667,14,103.666666666667,82.3333333333333,1026,1.63333333333333,6.16666666666667,1.63373333333333,0.015819656,8,2.19722457733622,0.0156958294635939,"Shaoxing"
"11400",11400,"2020-02-02",45,49.3333333333333,4.66666666666667,0.6,12.6666666666667,94.3333333333333,64.3333333333333,1018.33333333333,1.63333333333333,7.83333333333333,1.14486666666667,0.024893314,14,2.70805020110221,0.0245885232708273,"Jinhua"
"2820",2820,"2020-02-02",45.6666666666667,53.6666666666667,9.33333333333333,0.766666666666667,20.3333333333333,103.666666666667,90.6666666666667,1025.66666666667,0.9,5,1.59556666666667,0.00625,3,1.38629436111989,0.00623054975063616,"Jiaxing"
"2118",2118,"2020-02-02",52,51.6666666666667,7,0.666666666666667,31.6666666666667,86.3333333333333,81.6666666666667,1018.33333333333,1.4,5.16666666666667,1.64346666666667,0.024423007,20,3.04452243772342,0.024129534091424,"Hefei"
"10386",10386,"2020-02-02",106,108,14,1.2,26.3333333333333,96.6666666666667,71.3333333333333,976,0.366666666666667,4.5,1.15236666666667,0.024501397,25,3.25809653802148,0.0242060522878839,"Xian"
"11478",11478,"2020-02-02",58.6666666666667,63.3333333333333,17,0.966666666666666,18.3333333333333,98,70.3333333333333,938,1.9,3.83333333333333,2.0211,0.012554928,1,0.693147180559945,0.0124767684036289,"Tongchuan"
"1728",1728,"2020-02-02",57.3333333333333,62.6666666666667,6.66666666666667,0.766666666666666,20.3333333333333,95.6666666666667,65.3333333333333,1019,0.633333333333333,9,1.41473333333333,0.076777489,43,3.78418963391826,0.07397277422918,"Nanchang"
"11946",11946,"2020-02-02",70.6666666666667,62.6666666666667,6,1.03333333333333,16.6666666666667,87,79.3333333333333,1019.66666666667,0.633333333333333,10.1666666666667,1.40113333333333,0.06551909,55,4.02535169073515,0.063462088867177,"Changsha"
"8436",8436,"2020-02-02",29.3333333333333,39.6666666666667,3.66666666666667,0.6,13.3333333333333,103,64.3333333333333,1015.33333333333,1.4,15,1.24256666666667,0.103770322,21,3.09104245335832,0.0987318845445674,"Zhuhai"
"870",870,"2020-02-02",33.6666666666667,44.3333333333333,6.33333333333333,0.6,22.6666666666667,101.666666666667,51,1019.33333333333,1.4,15.1666666666667,1.00756666666667,0.022062609,18,2.94443897916644,0.021822751157565,"Foshan"
"5082",5082,"2020-02-02",28.3333333333333,36.6666666666667,7,0.6,11,99,58.3333333333333,1017.33333333333,0.9,12.8333333333333,1.3692,0.012295082,6,1.94591014905531,0.0122201113671641,"Huizhou"
"168",168,"2020-02-02",38.3333333333333,38,8.33333333333333,0.566666666666667,12.6666666666667,103,51.3333333333333,1015.33333333333,1.9,13.8333333333333,0.799233333333333,0.018902474,16,2.83321334405622,0.0187260421038994,"Dongguan"
"246",246,"2020-02-02",31,36.3333333333333,4.33333333333333,0.533333333333334,16.6666666666667,110.333333333333,69.3333333333333,1018,0.9,14.6666666666667,1.0373,0.00887574,3,1.38629436111989,0.00883658215240408,"Zhongshan"
"6565",6565,"2020-02-03",52.6666666666667,69.3333333333333,17,0.933333333333334,33.6666666666667,62,81.6666666666667,1021,0.633333333333334,-9,2.07996666666667,0.00841144,7,2.07944154167984,0.00837626097175932,"Shenyang"
"2977",2977,"2020-02-03",46,57.3333333333333,18.3333333333333,0.666666666666666,23.3333333333333,71.6666666666667,60.6666666666667,1015.33333333333,1.4,-1.5,2.33746666666667,0.007042253,5,1.79175946922805,0.00701757214116409,"Dalian"
"8827",8827,"2020-02-03",34,36.6666666666667,4.66666666666667,0.733333333333333,13.6666666666667,96.3333333333333,64.3333333333333,1015.33333333333,1.9,11,1.58906666666667,0.019230769,15,2.77258872223978,0.0190481947442794,"Fuzhou"
"1963",1963,"2020-02-03",34,41.3333333333333,4.33333333333333,0.4,10,108,63,1007.66666666667,2.4,12.5,1.1727,0.013986013,6,1.94591014905531,0.0138891111882533,"Xiamen"
"1651",1651,"2020-02-03",81.6666666666667,94,8.66666666666667,1,22.3333333333333,58.3333333333333,65.6666666666667,997.333333333333,1.4,15.1666666666667,2.05213333333333,0.008169045,6,1.94591014905531,0.00813585896155412,"Nanning"
"7189",7189,"2020-02-03",18.3333333333333,30.3333333333333,3,0.433333333333333,5,93,80,1012,2.4,19.1666666666667,1.7611,0.017182868,4,1.6094379124341,0.0170369121117644,"Haikou"
"10543",10543,"2020-02-03",35.6666666666667,45,12.6666666666667,0.7,10.3333333333333,61.6666666666667,88,880.666666666667,2.96666666666667,5.16666666666667,1.8078,0.006034518,3,1.38629436111989,0.00601638321613657,"Guiyang"
"5785",5785,"2020-02-03",27,32.3333333333333,10,0.6,12.6666666666667,93,67.6666666666667,811.333333333333,3.53333333333333,9.83333333333333,1.61473333333333,0.010071943,7,2.07944154167984,0.0100215590094521,"Kunming"
"5395",5395,"2020-02-03",9.66666666666667,24.6666666666667,6,0.6,7.33333333333333,94,15.3333333333333,647.333333333333,2.96666666666667,-1,1.67636666666667,0,0,0,0,"Lasa"
"1183",1183,"2020-02-03",37.6666666666667,55.3333333333333,19.6666666666667,1.2,39.3333333333333,94,40.6666666666667,850.666666666667,1.9,-1.83333333333333,1.54646666666667,0.029016856,11,2.484906649788,0.0286038376701271,"Lanzhou"
"10309",10309,"2020-02-03",36.3333333333333,45.6666666666667,17.3333333333333,1.33333333333333,26.3333333333333,90.3333333333333,51.6666666666667,758.666666666667,3.53333333333333,-5.16666666666667,1.83596666666667,0.016756735,4,1.6094379124341,0.0166178898304672,"Xining"
"11635",11635,"2020-02-03",33,58,23,1.13333333333333,26.6666666666667,78,35.3333333333333,896,1.9,-1.83333333333333,1.87326666666667,0.034887498,8,2.19722457733622,0.0342927232247808,"Yinchuan"
"559",559,"2020-02-03",119.333333333333,120,8.66666666666667,1.83333333333333,54,62.6666666666667,78.6666666666667,916,2.96666666666667,-12.1666666666667,1.18646666666667,0.005704832,2,1.09861228866811,0.00568862107045739,"Wulumuqi"
"3055",3055,"2020-02-03",25,27.3333333333333,6.66666666666667,0.566666666666667,19.6666666666667,76.6666666666667,53.6666666666667,1027.33333333333,6.53333333333333,1.5,1.8895,0.017927688,28,3.36729582998647,0.0177688822065185,"Tianjin"
"8749",8749,"2020-02-03",74.6666666666667,104.666666666667,8.66666666666667,1.06666666666667,22.3333333333333,77.3333333333333,69.3333333333333,1015,3.53333333333333,2.5,1.98333333333333,0.004810375,5,1.79175946922805,0.00479884211638822,"Shijiazhuang"
"3133",3133,"2020-02-03",48,68.3333333333333,26.6666666666667,0.9,26.3333333333333,80.6666666666667,49,933.666666666667,0.9,-1,1.58526666666667,0.004482395,2,1.09861228866811,0.00447237898686334,"Taiyuan"
"7033",7033,"2020-02-03",73.3333333333333,93.6666666666667,19.3333333333333,1.13333333333333,25,94,57.3333333333333,1006.66666666667,2.46666666666667,4,1.9658,0.006734989,6,1.94591014905531,0.00671241028316291,"Jinan"
"12415",12415,"2020-02-03",56.6666666666667,73,8.66666666666667,0.9,23,88,73,1017.66666666667,4.53333333333333,4,1.67013333333333,0.005263268,5,1.79175946922805,0.00524946541493353,"Qingdao"
"11167",11167,"2020-02-03",102.333333333333,109,11.6666666666667,1.13333333333333,20.3333333333333,111.333333333333,68.6666666666667,1013,1.13333333333333,5.83333333333333,1.25603333333333,0.021251931,22,3.13549421592915,0.0210292580103615,"Zhengzhou"
"2353",2353,"2020-02-03",78.3333333333333,94.3333333333333,16,1.73333333333333,37,68.6666666666667,48.6666666666667,891.666666666667,2.96666666666667,-9.66666666666667,1.94696666666667,0.006375518,2,1.09861228866811,0.00635528035654381,"Huhehaote"
"1339",1339,"2020-02-03",74.3333333333333,97.6666666666667,31.6666666666667,2.03333333333333,44.6666666666667,64,84.6666666666667,908.666666666667,1.63333333333333,-12.6666666666667,2.6435,0.01035554,3,1.38629436111989,0.0103022887107144,"Baotou"
"1495",1495,"2020-02-03",42.6666666666667,52.3333333333333,6,0.733333333333334,27.6666666666667,101.333333333333,59.3333333333333,1022,1.13333333333333,7.33333333333333,1.56613333333333,0.017647059,15,2.77258872223978,0.0174931576209276,"Nanjing"
"5629",5629,"2020-02-03",41,52.6666666666667,7,0.766666666666667,25.3333333333333,106,79.6666666666667,1026,1.13333333333333,7,1.8066,0.016688158,11,2.484906649788,0.0165504407441782,"Wuxi"
"4147",4147,"2020-02-03",52.6666666666667,65.6666666666667,10,0.8,28.6666666666667,101.333333333333,73,1025.66666666667,2.46666666666667,7,1.6758,0.004222972,2,1.09861228866811,0.00421408027794942,"Changzhou"
"6175",6175,"2020-02-03",36.6666666666667,48.3333333333333,6,0.666666666666667,17,98,67.6666666666667,1021.66666666667,0.633333333333333,7.5,1.25856666666667,0.031853283,33,3.52636052461616,0.0313564893169359,"Hangzhou"
"3289",3289,"2020-02-03",32,39,6.66666666666667,0.633333333333333,17,106,86.3333333333333,1026,0.899999999999999,7.33333333333333,1.4513,0.033949894,29,3.40119738166216,0.0333863164981641,"Ningbo"
"7657",7657,"2020-02-03",28.6666666666667,37.3333333333333,7,0.466666666666667,9,98,75.3333333333333,1023,1.9,9.66666666666667,1.69106666666667,0.068817204,64,4.17438726989564,0.0665526202275822,"Wenzhou"
"8983",8983,"2020-02-03",34,41.3333333333333,4.33333333333333,0.566666666666667,13.3333333333333,104.333333333333,81,1026.33333333333,1.13333333333333,7.5,1.63923333333333,0.013842199,7,2.07944154167984,0.0137472707706182,"Shaoxing"
"11401",11401,"2020-02-03",38.3333333333333,41.6666666666667,4.33333333333333,0.533333333333334,12,83.6666666666667,72,1018.66666666667,1.9,9,1.10573333333333,0.016002845,9,2.30258509299405,0.01587614934922,"Jinhua"
"2821",2821,"2020-02-03",36.3333333333333,42.6666666666667,8.66666666666667,0.666666666666667,19.6666666666667,102.333333333333,89.6666666666667,1025.66666666667,1.4,6.66666666666667,1.5945,0.00625,3,1.38629436111989,0.00623054975063616,"Jiaxing"
"2119",2119,"2020-02-03",56.6666666666667,56,7,0.7,29.3333333333333,86,77.3333333333333,1018.66666666667,1.4,6.66666666666667,1.65866666666667,0.030528758,25,3.25809653802148,0.0300720278003272,"Hefei"
"10387",10387,"2020-02-03",82,86.6666666666667,13.6666666666667,1.06666666666667,23.3333333333333,90.6666666666667,62,978,0.633333333333333,4.83333333333333,1.151,0.022541285,23,3.17805383034795,0.022290984647827,"Xian"
"11479",11479,"2020-02-03",54.3333333333333,55.6666666666667,14.6666666666667,0.866666666666666,17.3333333333333,94.3333333333333,68.6666666666667,940,1.9,3.5,2.11476666666667,0.025109856,2,1.09861228866811,0.0247997834327375,"Tongchuan"
"1729",1729,"2020-02-03",48.6666666666667,54,6.66666666666667,0.7,17,84.6666666666667,68.6666666666667,1019,0.9,9.16666666666667,1.3973,0.064278828,36,3.61091791264422,0.0622974129796516,"Nanchang"
"11947",11947,"2020-02-03",76,61.3333333333333,5.33333333333333,1,15.3333333333333,75,80,1020,0.633333333333333,9.83333333333333,1.41416666666667,0.067901602,57,4.06044301054642,0.0656956033346999,"Changsha"
"8437",8437,"2020-02-03",30,44.3333333333333,3.66666666666667,0.6,15.6666666666667,94.3333333333333,75.3333333333333,1015.33333333333,1.9,16,1.2681,0.103770322,21,3.09104245335832,0.0987318845445674,"Zhuhai"
"871",871,"2020-02-03",37.6666666666667,50,6.33333333333333,0.633333333333333,24.3333333333333,80,58,1019.33333333333,1.4,16.5,1.02346666666667,0.014708406,12,2.56494935746154,0.0146012864905237,"Foshan"
"5083",5083,"2020-02-03",29.3333333333333,38.6666666666667,7,0.6,11.3333333333333,94,72.6666666666667,1017.66666666667,0.9,14.6666666666667,1.38936666666667,0.016393443,8,2.19722457733622,0.0162605212427479,"Huizhou"
"169",169,"2020-02-03",43.3333333333333,42.6666666666667,8.33333333333333,0.6,13.6666666666667,94.6666666666667,60.3333333333333,1015.33333333333,1.4,15.5,0.8187,0.01772107,15,2.77258872223978,0.0175658825486475,"Dongguan"
"247",247,"2020-02-03",32.3333333333333,37,4,0.566666666666667,17.6666666666667,99.6666666666667,74.3333333333333,1017.66666666667,1.4,16,1.06376666666667,0.02071006,7,2.07944154167984,0.0204985223599353,"Zhongshan"
"6566",6566,"2020-02-04",30.6666666666667,44.6666666666667,15.3333333333333,0.7,25,60.3333333333333,74,1021.66666666667,0.9,-9.83333333333333,2.06576666666667,0.00841144,7,2.07944154167984,0.00837626097175932,"Shenyang"
"2978",2978,"2020-02-04",37.6666666666667,49.6666666666667,17.6666666666667,0.633333333333333,22.6666666666667,68.6666666666667,53,1016.66666666667,1.9,-2,2.30036666666667,0.004225352,3,1.38629436111989,0.00421645026673283,"Dalian"
"8828",8828,"2020-02-04",26,28,4.33333333333333,0.766666666666667,15,74.6666666666667,77,1015,1.9,10.6666666666667,1.57646666666667,0.017948718,14,2.70805020110221,0.0177895416138761,"Fuzhou"
"1964",1964,"2020-02-04",29,34.6666666666667,4.33333333333333,0.433333333333333,12,89.3333333333333,72.6666666666667,1007,2.4,13,1.18313333333333,0.006993006,3,1.38629436111989,0.00696866832998231,"Xiamen"
"1652",1652,"2020-02-04",56.3333333333333,68.6666666666667,7.33333333333333,1,19,47.3333333333333,82,997.666666666667,1.13333333333333,13.3333333333333,2.04506666666667,0.014976582,11,2.484906649788,0.0148655403064076,"Nanning"
"7190",7190,"2020-02-04",16,29,3,0.466666666666667,5.33333333333333,85.6666666666667,86.3333333333333,1011,2.4,20.6666666666667,1.83533333333333,0.012887151,3,1.38629436111989,0.0128048182712839,"Haikou"
