"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"1532","2020-03-11","南京",30.6666666666667,48,5.33333333333333,0.733333333333334,35,92,85.6666666666667,1012,2.46666666666667,10.8333333333333,4.78973333333333,-3.46944695195361e-18,0,0,0
"1533","2020-03-12","南京",43.6666666666667,69.6666666666667,6.33333333333333,0.866666666666667,39.6666666666667,111.333333333333,81.6666666666667,1015.33333333333,1.9,10.5,4.87793333333333,-3.46944695195361e-18,0,0,0
"1534","2020-03-13","南京",49,83,7,0.9,44,104.333333333333,78.6666666666667,1015.66666666667,1.4,12,4.9353,-3.46944695195361e-18,0,0,0
"1535","2020-03-14","南京",40,71,6.33333333333333,0.766666666666667,37.6666666666667,104.333333333333,79.3333333333333,1017.33333333333,2.46666666666667,11.5,4.57403333333333,-3.46944695195361e-18,0,0,0
"1536","2020-03-15","南京",31.3333333333333,69,7,0.733333333333334,41,101.666666666667,80.6666666666667,1018,1.96666666666667,10.5,4.11643333333333,-3.46944695195361e-18,0,0,0
"1537","2020-03-16","南京",23.6666666666667,63.3333333333333,8,0.733333333333334,40.3333333333333,113,65,1019.33333333333,1.96666666666667,10.5,4.2308,-3.46944695195361e-18,0,0,0
"1538","2020-03-17","南京",25.3333333333333,68,9.66666666666667,0.766666666666667,47.3333333333333,119.666666666667,55.6666666666667,1017.33333333333,1.4,12.3333333333333,4.74096666666667,-3.46944695195361e-18,0,0,0
"1539","2020-03-18","南京",29.6666666666667,70,12.3333333333333,0.833333333333334,50.3333333333333,127.666666666667,45,1015.66666666667,1.9,14.6666666666667,5.33993333333333,-3.46944695195361e-18,0,0,0
"1540","2020-03-19","南京",30.3333333333333,84,12.6666666666667,0.833333333333334,50.6666666666667,126.333333333333,49,1012,1.9,15.8333333333333,5.3541,-3.46944695195361e-18,0,0,0
"1541","2020-03-20","南京",31,94.3333333333333,13,0.900000000000001,52.3333333333333,129,42.3333333333333,1011,1.4,16.1666666666667,5.38533333333333,-3.46944695195361e-18,0,0,0
